,Program,ParentProject,Project,StationName,StationCode,SampleDate,CollectionTime,LocationCode,CollectionDepth,UnitCollectionDepth,SampleTypeCode,CollectionReplicate,ResultsReplicate,LabBatch,LabSampleID,MatrixName,MethodName,Analyte,Unit,Result,Observation,MDL,RL,ResultQualCode,QACode,BatchVerification,ComplianceCode,SampleComments,CollectionComments,ResultsComments,BatchComments,EventCode,ProtocolCode,SampleAgency,GroupSamples,CollectionMethodName,Latitude,Longitude,CollectionDeviceDescription,CalibrationDate,PositionWaterColumn,PrepPreservationName,PrepPreservationDate,DigestExtractMethod,DigestExtractDate,AnalysisDate,DilutionFactor,ExpectedValue,LabAgency,SubmittingAgency,SubmissionCode,OccupationMethod,StartingBank,DistanceFromBank,UnitDistanceFromBank,StreamWidth,UnitStreamWidth,StationWaterDepth,UnitStationWaterDepth,HydroMod,HydroModLoc,LocationDetailWQComments,ChannelWidth,UpstreamLength,DownStreamLength,TotalReach,LocationDetailBAComments,SampleID,DW_AnalyteName,DataQuality,DataQualityIndicator,Datum
624,Surface Water Ambient Monitoring Program,SWAMP RWB9 Monitoring,RWB9 Cyanobacteria 2013,San Elijo Lagoon,904SNELLG,8/6/2013,1899-12-30 09:20:00,AA1,0.1,m,Integrated,1,1,WPCL_L-577-13MCY_B1_W_CYTOX,L-577-13-9,samplewater,"Mekebri, et al., 2009","Anatoxin-A, Particulate",ug/L,NA,NA,0.05,0.1,ND,SCR,VAC,Scr,"Retrieved SPATT #1, Deployed SPATT #2",filter paper,,"HT.  Result from re-anal for confirmation.  Cpd hi in LCS/D RPD.  Screening level analysis.  CCV outside control limits.  QAO: LCS HT >3X, verified against method criteria",WQ,SD_Cyano_QAPP_2013,RWQCB9,NA,Water_Grab,33.008807,-117.272573,Not Recorded,NA,Not Applicable,"FieldFiltered, LabFrozen",8/6/2013 0:00,"Mekebri, et al., 2009",11/4/2013,11/5/2013,1,NA,DFW-WPCL,DFW-WPCL,"A,MD",,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,Some review needed,QACode:SCR,WGS84
625,Surface Water Ambient Monitoring Program,SWAMP RWB9 Monitoring,RWB9 Cyanobacteria 2013,San Elijo Lagoon,904SNELLG,9/3/2013,1899-12-30 10:00:00,AA1,0.1,m,Integrated,1,1,WPCL_L-577-13MCY_B1_W_CYTOX,L-577-13-10,samplewater,"Mekebri, et al., 2009","Anatoxin-A, Particulate",ug/L,NA,NA,0.05,0.1,ND,SCR,VAC,Scr,Retrieved SPATT #2,filter paper,,"HT.  Result from re-anal for confirmation.  Cpd hi in LCS/D RPD.  Screening level analysis.  CCV outside control limits.  QAO: LCS HT >3X, verified against method criteria",WQ,SD_Cyano_QAPP_2013,RWQCB9,NA,Water_Grab,33.008807,-117.272573,Not Recorded,NA,Not Applicable,"FieldFiltered, LabFrozen",9/3/2013 0:00,"Mekebri, et al., 2009",11/4/2013,11/5/2013,1,NA,DFW-WPCL,DFW-WPCL,"A,MD",,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,Some review needed,QACode:SCR,WGS84
626,Surface Water Ambient Monitoring Program,SWAMP RWB9 Monitoring,RWB9 Cyanobacteria 2013,Tijuana River Estuary,911TJRVES,9/11/2013,1899-12-30 10:00:00,AA1,0.1,m,Integrated,1,1,WPCL_L-577-13MCY_B2_W_CYTOX,L-577-13-32,samplewater,"Mekebri, et al., 2009","Anatoxin-A, Particulate",ug/L,NA,NA,0.05,0.1,ND,SCR,VAC,Scr,Retrieved SPATT #2,filter paper,,"Diln.  HT.  Result from re-anal for confirmation.  Cpd hi in LCS/D RPD.  Screening level analysis.  CCV outside control limits. QAO: verified against method criteria, LCS HT >3X",WQ,SD_Cyano_QAPP_2013,RWQCB9,NA,Water_Grab,32.557195,-117.119064,Not Recorded,NA,Not Applicable,"FieldFiltered, LabFrozen",9/11/2013 0:00,"Mekebri, et al., 2009",11/5/2013,11/5/2013,1,NA,DFW-WPCL,DFW-WPCL,"A,MD",,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,Some review needed,QACode:SCR,WGS84
627,Surface Water Ambient Monitoring Program,SWAMP RWB9 Monitoring,RWB9 Cyanobacteria 2013,Vail Lake,902TV0111,9/26/2013,1899-12-30 09:00:00,AA1,0.1,m,Integrated,1,1,WPCL_L-577-13MCY_B1_W_CYTOX,L-577-13-3,samplewater,"Mekebri, et al., 2009","Anatoxin-A, Particulate",ug/L,NA,NA,0.05,0.1,ND,SCR,VAC,Scr,Retrieved SPATT #2,filter paper,,"HT.  Result from re-anal for confirmation.  Cpd hi in LCS/D RPD.  Screening level analysis.  CCV outside control limits.  QAO: LCS HT >3X, verified against method criteria",WQ,SD_Cyano_QAPP_2013,RWQCB9,NA,Water_Grab,33.4909,-116.97105,Not Recorded,NA,Not Applicable,"FieldFiltered, LabFrozen",9/26/2013 0:00,"Mekebri, et al., 2009",11/4/2013,11/5/2013,1,NA,DFW-WPCL,DFW-WPCL,"A,MD",,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,Some review needed,QACode:SCR,NAD83
628,Surface Water Ambient Monitoring Program,SWAMP RWB9 Monitoring,RWB9 Cyanobacteria 2016,Los Penasquitos Creek Upstream,906LPCYNU,8/15/2016,1899-12-30 12:00:00,AA1,-88,m,Integrated,1,1,160905_EPA545,906LPCYNU_42597_ATX,samplewater,"Mekebri, et al., 2009","Anatoxin-A, Dissolved",ng/g na,-0.25,NA,0.25,1.25,ND,SCR,"VAC,VQI",Scr,,,,"QA/DM:Screening,no QC samples,failed MQOs",WQ,SD_Cyano_QAPP_2013,RWQCB9,NA,PassiveSampler,32.93613,-117.22816,Not Recorded,NA,Not Applicable,"FieldFiltered, FieldFrozen",9/5/2016 0:00,"Kudela, 2011",8/26/2016,9/5/2016,1,NA,UCSC-IMS,SCCWRP,NR,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,906LPCYNU_42597_ATX,Anatoxin-A,Extensive review needed,"BatchVerification:VAC,VQI",WGS84
629,Surface Water Ambient Monitoring Program,SWAMP RWB9 Monitoring,RWB9 Cyanobacteria 2016,Los Penasquitos Creek Upstream,906LPCYNU,8/24/2016,1899-12-30 10:55:00,AA1,-88,m,Grab,1,1,WPCL_L-514-16_BS228-16_W_ELISA,L-514-16-03,samplewater,ELISA Abraxis 520060,"Anatoxin-A, Total",ug/L,0.42,NA,0.111,0.167,=,D,"VAC,VQI",Scr,,,,"Dilution.QA/DM:Screening, missing QC samples,failed MQOs",WQ,SD_Cyano_QAPP_2013,RWQCB9,NA,Water_Grab,32.93613,-117.22816,Not Recorded,NA,Not Applicable,FieldFrozen,8/24/2016 0:00,ELISA Abraxis 520060,8/26/2016,9/1/2016,1.11,NA,DFW-WPCL,DFW-WPCL,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,Extensive review needed,"BatchVerification:VAC,VQI",WGS84
630,Surface Water Ambient Monitoring Program,SWAMP RWB9 Monitoring,RWB9 Cyanobacteria 2016,Los Penasquitos Creek Upstream,906LPCYNU,9/2/2016,1899-12-30 12:00:00,AA1,-88,m,Integrated,1,1,160923_EPA545,906LPCYNU_42615_ATX,samplewater,"Mekebri, et al., 2009","Anatoxin-A, Dissolved",ng/g na,-0.25,NA,0.25,1.25,ND,SCR,"VAC,VQI",Scr,,,,"QA/DM:Screening,no QC samples,failed MQOs",WQ,SD_Cyano_QAPP_2013,RWQCB9,NA,PassiveSampler,32.93613,-117.22816,Not Recorded,NA,Not Applicable,"FieldFiltered, FieldFrozen",9/23/2016 0:00,"Kudela, 2011",9/12/2016,9/23/2016,1,NA,UCSC-IMS,SCCWRP,NR,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,906LPCYNU_42615_ATX,Anatoxin-A,Extensive review needed,"BatchVerification:VAC,VQI",WGS84
631,Surface Water Ambient Monitoring Program,SWAMP RWB9 Monitoring,RWB9 Cyanobacteria 2016,Los Penasquitos Mid-slough,906LPCYNM,8/5/2016,1899-12-30 12:00:00,AA1,-88,m,Integrated,1,1,160905_EPA545,906LPCYNM_42587_ATX,samplewater,"Mekebri, et al., 2009","Anatoxin-A, Dissolved",ng/g na,-0.25,NA,0.25,1.25,ND,SCR,"VAC,VQI",Scr,,,,"QA/DM:Screening,no QC samples,failed MQOs",WQ,SD_Cyano_QAPP_2013,RWQCB9,NA,PassiveSampler,32.93007,-117.24685,Not Recorded,NA,Not Applicable,"FieldFiltered, FieldFrozen",9/5/2016 0:00,"Kudela, 2011",8/26/2016,9/5/2016,1,NA,UCSC-IMS,SCCWRP,NR,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,906LPCYNM_42587_ATX,Anatoxin-A,Extensive review needed,"BatchVerification:VAC,VQI",WGS84
632,Surface Water Ambient Monitoring Program,SWAMP RWB9 Monitoring,RWB9 Cyanobacteria 2016,Los Penasquitos Mid-slough,906LPCYNM,8/15/2016,1899-12-30 18:30:00,AA1,-88,m,Grab,1,1,WPCL_L-491-16_BS221-16_W_ELISA,L-491-16-11,samplewater,ELISA Abraxis 520060,"Anatoxin-A, Total",ug/L,0.39,NA,0.111,0.167,=,"D,SCR","VAC,VQI",Scr,,filter sample,,"QA/DM:Screeing,QC samples missing,failed MQOs",WQ,SD_Cyano_QAPP_2013,RWQCB9,NA,Water_Grab,32.93007,-117.24685,Not Recorded,NA,Not Applicable,FieldFrozen,8/15/2016 0:00,ELISA Abraxis 520060,8/17/2016,8/26/2016,1.11,NA,DFW-WPCL,DFW-WPCL,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,Extensive review needed,"BatchVerification:VAC,VQI",WGS84
633,Surface Water Ambient Monitoring Program,SWAMP RWB9 Monitoring,RWB9 Cyanobacteria 2016,Los Penasquitos Open Lagoon,906LPCYNO,8/5/2016,1899-12-30 18:00:00,AA1,-88,m,Grab,1,1,WPCL_L-468-16_BS198-16_W_ELISA,L-468-16-08,samplewater,ELISA Abraxis 520060,"Anatoxin-A, Total",ug/L,0.49,NA,0.111,0.167,=,D,"VAC,VQI",Scr,,,,"Dilution.QA/DM:Screening,missing QC samples failed MQOs",WQ,SD_Cyano_QAPP_2013,RWQCB9,NA,Water_Grab,32.93447,-117.25941,Not Recorded,NA,Not Applicable,FieldFrozen,8/5/2016 0:00,ELISA Abraxis 520060,8/10/2016,8/15/2016,1.11,NA,DFW-WPCL,DFW-WPCL,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,Extensive review needed,"BatchVerification:VAC,VQI",WGS84
634,Surface Water Ambient Monitoring Program,SWAMP RWB9 Monitoring,RWB9 Cyanobacteria 2016,Los Penasquitos Open Lagoon,906LPCYNO,8/15/2016,1899-12-30 12:00:00,AA1,-88,m,Integrated,1,1,160905_EPA545,906LPCYNO_42597_ATX,samplewater,"Mekebri, et al., 2009","Anatoxin-A, Dissolved",ng/g na,-0.25,NA,0.25,1.25,ND,SCR,"VAC,VQI",Scr,,,,"QA/DM:Screening,no QC samples,failed MQOs",WQ,SD_Cyano_QAPP_2013,RWQCB9,NA,PassiveSampler,32.93447,-117.25941,Not Recorded,NA,Not Applicable,"FieldFiltered, FieldFrozen",9/5/2016 0:00,"Kudela, 2011",8/26/2016,9/5/2016,1,NA,UCSC-IMS,SCCWRP,NR,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,906LPCYNO_42597_ATX,Anatoxin-A,Extensive review needed,"BatchVerification:VAC,VQI",WGS84
635,Surface Water Ambient Monitoring Program,SWAMP RWB9 Monitoring,RWB9 Cyanobacteria 2016,Los Penasquitos Open Lagoon,906LPCYNO,8/15/2016,1899-12-30 19:20:00,AA1,-88,m,Grab,1,1,WPCL_L-491-16_BS221-16_W_ELISA,L-491-16-12,samplewater,ELISA Abraxis 520060,"Anatoxin-A, Total",ug/L,0.5,NA,0.111,0.167,=,"D,SCR","VAC,VQI",Scr,,filter sample,,"QA/DM:Screeing,QC samples missing,failed MQOs",WQ,SD_Cyano_QAPP_2013,RWQCB9,NA,Water_Grab,32.93447,-117.25941,Not Recorded,NA,Not Applicable,FieldFrozen,8/15/2016 0:00,ELISA Abraxis 520060,8/17/2016,8/26/2016,1.11,NA,DFW-WPCL,DFW-WPCL,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,Extensive review needed,"BatchVerification:VAC,VQI",WGS84
636,Surface Water Ambient Monitoring Program,SWAMP RWB9 Monitoring,RWB9 Cyanobacteria 2016,Los Penasquitos Open Lagoon,906LPCYNO,9/2/2016,1899-12-30 17:30:00,AA1,-88,m,Grab,1,1,WPCL_L-558-16_BS263-16_W_ELISA,L-538-16-08,samplewater,ELISA Abraxis 520060,"Anatoxin-A, Total",ug/L,-0.111,NA,0.111,0.167,ND,D,"VAC,VQI",Scr,,,,"Dilution.QA/DM:screening, missing QC samples, failed MQOs",WQ,SD_Cyano_QAPP_2013,RWQCB9,NA,Water_Grab,32.93447,-117.25941,Not Recorded,NA,Not Applicable,FieldFrozen,9/2/2016 0:00,ELISA Abraxis 520060,9/7/2016,9/22/2016,1.11,NA,DFW-WPCL,DFW-WPCL,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,Extensive review needed,"BatchVerification:VAC,VQI",WGS84
637,Surface Water Ambient Monitoring Program,SWAMP RWB9 Monitoring,RWB9 Cyanobacteria 2016,Los Penasquitos Open Lagoon,906LPCYNO,9/29/2016,1899-12-30 12:00:00,AA1,-88,m,Integrated,1,1,161006_EPA545,906LPCYNO_42642_ATX,samplewater,"Mekebri, et al., 2009","Anatoxin-A, Dissolved",ng/g na,-0.25,NA,0.25,1.25,ND,SCR,"VAC,VQI",Scr,,,,"QA/DM:Screening,no QC samples,failed MQOs",WQ,SD_Cyano_QAPP_2013,RWQCB9,NA,PassiveSampler,32.93447,-117.25941,Not Recorded,NA,Not Applicable,"FieldFiltered, FieldFrozen",10/6/2016 0:00,"Kudela, 2011",10/4/2016,10/6/2016,1,NA,UCSC-IMS,SCCWRP,NR,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,906LPCYNO_42642_ATX,Anatoxin-A,Extensive review needed,"BatchVerification:VAC,VQI",WGS84
638,Surface Water Ambient Monitoring Program,SWAMP RWB9 Monitoring,RWB9 Cyanobacteria 2016,Otay River Mid-slough,910OTCYNM,9/2/2016,1899-12-30 12:00:00,AA1,-88,m,Integrated,1,1,160923_EPA545,910OTCYNM_42615_ATX,samplewater,"Mekebri, et al., 2009","Anatoxin-A, Dissolved",ng/g na,-0.25,NA,0.25,1.25,ND,SCR,"VAC,VQI",Scr,,,,"QA/DM:Screening,no QC samples,failed MQOs",WQ,SD_Cyano_QAPP_2013,RWQCB9,NA,PassiveSampler,32.58804,-117.10574,Not Recorded,NA,Not Applicable,"FieldFiltered, FieldFrozen",9/23/2016 0:00,"Kudela, 2011",9/12/2016,9/23/2016,1,NA,UCSC-IMS,SCCWRP,NR,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,910OTCYNM_42615_ATX,Anatoxin-A,Extensive review needed,"BatchVerification:VAC,VQI",WGS84
639,Surface Water Ambient Monitoring Program,SWAMP RWB9 Monitoring,RWB9 Cyanobacteria 2016,"Otay River Open, San Diego Bay",910OTCYNO,8/5/2016,1899-12-30 12:40:00,AA1,-88,m,Grab,1,1,WPCL_L-468-16_BS198-16_W_ELISA,L-468-16-04,samplewater,ELISA Abraxis 520060,"Anatoxin-A, Total",ug/L,0.53,NA,0.111,0.167,=,D,"VAC,VQI",Scr,,,,"Dilution.QA/DM:Screening,missing QC samples failed MQOs",WQ,SD_Cyano_QAPP_2013,RWQCB9,NA,Water_Grab,32.60275,-117.11731,Not Recorded,NA,Not Applicable,FieldFrozen,8/5/2016 0:00,ELISA Abraxis 520060,8/10/2016,8/15/2016,1.11,NA,DFW-WPCL,DFW-WPCL,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,Extensive review needed,"BatchVerification:VAC,VQI",WGS84
640,Surface Water Ambient Monitoring Program,SWAMP RWB9 Monitoring,RWB9 Cyanobacteria 2016,"Otay River Open, San Diego Bay",910OTCYNO,8/15/2016,1899-12-30 09:00:00,AA1,-88,m,Grab,1,1,WPCL_L-491-16_BS221-16_W_ELISA,L-491-16-01,samplewater,ELISA Abraxis 520060,"Anatoxin-A, Total",ug/L,0.49,NA,0.111,0.167,=,"D,SCR","VAC,VQI",Scr,,filter sample,,"QA/DM:Screeing,QC samples missing,failed MQOs",WQ,SD_Cyano_QAPP_2013,RWQCB9,NA,Water_Grab,32.60275,-117.11731,Not Recorded,NA,Not Applicable,FieldFrozen,8/15/2016 0:00,ELISA Abraxis 520060,8/17/2016,8/26/2016,1.11,NA,DFW-WPCL,DFW-WPCL,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,Extensive review needed,"BatchVerification:VAC,VQI",WGS84
641,Surface Water Ambient Monitoring Program,SWAMP RWB9 Monitoring,RWB9 Cyanobacteria 2016,"Otay River Open, San Diego Bay",910OTCYNO,8/24/2016,1899-12-30 14:00:00,AA1,-88,m,Grab,1,1,WPCL_L-514-16_BS228-16_W_ELISA,L-514-16-04,samplewater,ELISA Abraxis 520060,"Anatoxin-A, Total",ug/L,0.66,NA,0.111,0.167,=,D,"VAC,VQI",Scr,,,,"Dilution.QA/DM:Screening, missing QC samples,failed MQOs",WQ,SD_Cyano_QAPP_2013,RWQCB9,NA,Water_Grab,32.60275,-117.11731,Not Recorded,NA,Not Applicable,FieldFrozen,8/24/2016 0:00,ELISA Abraxis 520060,8/26/2016,9/1/2016,1.11,NA,DFW-WPCL,DFW-WPCL,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,Extensive review needed,"BatchVerification:VAC,VQI",WGS84
642,Surface Water Ambient Monitoring Program,SWAMP RWB9 Monitoring,RWB9 Cyanobacteria 2016,Sweetwater River Mid-slough,909SWCYNM,8/15/2016,1899-12-30 14:15:00,AA1,-88,m,Grab,2,1,WPCL_L-491-16_BS221-16_W_ELISA,L-491-16-08,samplewater,ELISA Abraxis 520060,"Anatoxin-A, Total",ug/L,0.56,NA,0.111,0.167,=,"D,SCR","VAC,VQI",Scr,,filter sample,,"QA/DM:Screeing,QC samples missing,failed MQOs",WQ,SD_Cyano_QAPP_2013,RWQCB9,NA,Water_Grab,32.6586,-117.08189,Not Recorded,NA,Not Applicable,FieldFrozen,8/15/2016 0:00,ELISA Abraxis 520060,8/17/2016,8/26/2016,1.11,NA,DFW-WPCL,DFW-WPCL,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,MetaData,,WGS84
643,Surface Water Ambient Monitoring Program,SWAMP RWB9 Monitoring,RWB9 Cyanobacteria 2016,Sweetwater River Mid-slough,909SWCYNM,8/24/2016,1899-12-30 17:00:00,AA1,-88,m,Grab,1,1,WPCL_L-514-16_BS228-16_W_ELISA,L-514-16-07,samplewater,ELISA Abraxis 520060,"Anatoxin-A, Total",ug/L,0.53,NA,0.111,0.167,=,D,"VAC,VQI",Scr,,filter sample,,"Dilution.QA/DM:Screening, missing QC samples,failed MQOs",WQ,SD_Cyano_QAPP_2013,RWQCB9,NA,Water_Grab,32.6586,-117.08189,Not Recorded,NA,Not Applicable,FieldFrozen,8/24/2016 0:00,ELISA Abraxis 520060,8/26/2016,9/1/2016,1.11,NA,DFW-WPCL,DFW-WPCL,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,Extensive review needed,"BatchVerification:VAC,VQI",WGS84
644,Surface Water Ambient Monitoring Program,SWAMP RWB9 Monitoring,RWB9 Cyanobacteria 2016,Sweetwater River Mid-slough,909SWCYNM,9/12/2016,1899-12-30 12:00:00,AA1,-88,m,Integrated,1,1,160923_EPA545,909SWCYNM_42625_ATX,samplewater,"Mekebri, et al., 2009","Anatoxin-A, Dissolved",ng/g na,-0.25,NA,0.25,1.25,ND,SCR,"VAC,VQI",Scr,,,,"QA/DM:Screening,no QC samples,failed MQOs",WQ,SD_Cyano_QAPP_2013,RWQCB9,NA,PassiveSampler,32.6586,-117.08189,Not Recorded,NA,Not Applicable,"FieldFiltered, FieldFrozen",9/23/2016 0:00,"Kudela, 2011",9/15/2016,9/23/2016,1,NA,UCSC-IMS,SCCWRP,NR,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,909SWCYNM_42625_ATX,Anatoxin-A,Extensive review needed,"BatchVerification:VAC,VQI",WGS84
645,Surface Water Ambient Monitoring Program,SWAMP RWB9 Monitoring,RWB9 Cyanobacteria 2016,"Sweetwater River Open, San Diego Bay",909SWCYNO,9/12/2016,1899-12-30 12:00:00,AA1,-88,m,Integrated,1,1,160923_EPA545,909SWCYNO_42625_ATX,samplewater,"Mekebri, et al., 2009","Anatoxin-A, Dissolved",ng/g na,-0.25,NA,0.25,1.25,ND,SCR,"VAC,VQI",Scr,,,,"QA/DM:Screening,no QC samples,failed MQOs",WQ,SD_Cyano_QAPP_2013,RWQCB9,NA,PassiveSampler,32.64965,-117.10853,Not Recorded,NA,Not Applicable,"FieldFiltered, FieldFrozen",9/23/2016 0:00,"Kudela, 2011",9/15/2016,9/23/2016,1,NA,UCSC-IMS,SCCWRP,NR,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,909SWCYNO_42625_ATX,Anatoxin-A,Extensive review needed,"BatchVerification:VAC,VQI",WGS84
646,Surface Water Ambient Monitoring Program,SWAMP RWB9 Monitoring,RWB9 Cyanobacteria 2016,Sweetwater River Upstream,909SWCYNU,7/27/2016,1899-12-30 13:30:00,AA1,-88,m,Grab,1,1,WPCL_L-445-16_BS175-16_W_ELISA,L-445-16-11,samplewater,ELISA Abraxis 520060,"Anatoxin-A, Total",ug/L,0.4,NA,0.111,0.1665,=,D,"VAC,VQI",Scr,,,,"Samples buffered improperly and low bias results for L-445-16-10 and L-445-16-15.  Dilution.QA/DM: inadequate QC, screening.",WQ,SD_Cyano_QAPP_2013,RWQCB9,NA,Water_Grab,32.65047,-117.06393,Not Recorded,NA,Not Applicable,FieldFrozen,7/27/2016 0:00,ELISA Abraxis 520060,7/29/2016,8/3/2016,1.11,NA,DFW-WPCL,DFW-WPCL,"A,MD",,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,Extensive review needed,"BatchVerification:VAC,VQI",WGS84
647,Surface Water Ambient Monitoring Program,SWAMP RWB9 Monitoring,RWB9 Cyanobacteria 2016,Sweetwater River Upstream,909SWCYNU,8/24/2016,1899-12-30 15:55:00,AA1,-88,m,Grab,1,1,WPCL_L-514-16_BS228-16_W_ELISA,L-514-16-08,samplewater,ELISA Abraxis 520060,"Anatoxin-A, Total",ug/L,0.32,NA,0.111,0.167,=,D,"VAC,VQI",Scr,,filter sample,,"Dilution.QA/DM:Screening, missing QC samples,failed MQOs",WQ,SD_Cyano_QAPP_2013,RWQCB9,NA,Water_Grab,32.65047,-117.06393,Not Recorded,NA,Not Applicable,FieldFrozen,8/24/2016 0:00,ELISA Abraxis 520060,8/26/2016,9/1/2016,1.11,NA,DFW-WPCL,DFW-WPCL,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,Extensive review needed,"BatchVerification:VAC,VQI",WGS84
648,Surface Water Ambient Monitoring Program,SWAMP RWB9 Monitoring,RWB9 Cyanobacteria 2016,Sweetwater River Upstream,909SWCYNU,9/12/2016,1899-12-30 12:00:00,AA1,-88,m,Integrated,1,1,160923_EPA545,909SWCYNU_42625_ATX,samplewater,"Mekebri, et al., 2009","Anatoxin-A, Dissolved",ng/g na,-0.25,NA,0.25,1.25,ND,SCR,"VAC,VQI",Scr,,,,"QA/DM:Screening,no QC samples,failed MQOs",WQ,SD_Cyano_QAPP_2013,RWQCB9,NA,PassiveSampler,32.65047,-117.06393,Not Recorded,NA,Not Applicable,"FieldFiltered, FieldFrozen",9/23/2016 0:00,"Kudela, 2011",9/15/2016,9/23/2016,1,NA,UCSC-IMS,SCCWRP,NR,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,909SWCYNU_42625_ATX,Anatoxin-A,Extensive review needed,"BatchVerification:VAC,VQI",WGS84
649,Surface Water Ambient Monitoring Program,SWAMP RWB9 Monitoring,RWB9 Cyanobacteria 2012,Calle Roxanne Fallbrook,902CRXFAL,9/18/2012,1899-12-30 09:40:00,AA1,0.1,m,Integrated,1,1,WPCL_L-143-13MCY_W_CYTOX,L-143-13-1,samplewater,"Mekebri, et al., 2009","Anatoxin-A, Particulate",ug/L,NA,NA,0.05,0.1,ND,SCR,VAC,Scr,"SPATT bag deployed on 09/18/2012. Placed in SW corner of pond, by tree branches. Water level extremely low, below road entrance and first step south side. Lots of bees. Ryan (on-site) noted a recent fish kill. Max ~8 ft deep.",filter paper; KR added collection through loader,,Cpd hi in LCS/D RPD.  All samples screened for Anatoxin-A. QAO: verified against method criteria,WQ,SWAMP_2012_DW,RWQCB9,NA,Water_Grab,33.446533,-117.339251,Not Recorded,NA,Not Applicable,"FieldFiltered, LabFrozen",9/18/2012 0:00,"Mekebri, et al., 2009",8/22/2013,9/10/2013,1,NA,DFW-WPCL,DFW-WPCL,"A,MD",,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,Some review needed,QACode:SCR,NAD83
650,Surface Water Ambient Monitoring Program,SWAMP RWB9 Monitoring,RWB9 Cyanobacteria 2012,Olive Hill Road Fallbrook,903OLVFAL,7/6/2012,1899-12-30 10:00:00,AA1,0.1,m,Integrated,1,1,WPCL_MCY_L-657-664-12_Pg147_W_CYTOX,L-664-12-1,samplewater,"Mekebri, et al., 2009","Anatoxin-A, Particulate",ug/L,NA,NA,0.05,0.1,ND,SCR,VAC,Scr,SPATT bag deployed on 07/06/2012. Lemnaceae covering surface.,filter paper,,Cpds low %R MS/D.  Cpds hi in LCS/D and MS/D RPD.  All samples screened for Anatoxin-A. QAO: verified against method criteria,WQ,SWAMP_2012_DW,RWQCB9,NA,Water_Grab,33.333281,-117.244562,Not Recorded,NA,Not Applicable,"FieldFiltered, LabFrozen",7/6/2012 0:00,"Mekebri, et al., 2009",11/14/2012,11/19/2012,1,NA,DFW-WPCL,DFW-WPCL,"A,MD",,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,Some review needed,QACode:SCR,NAD83
651,Surface Water Ambient Monitoring Program,SWAMP RWB9 Monitoring,RWB9 Cyanobacteria 2013,Lake Hodges,905PLH070,7/22/2013,1899-12-30 09:15:00,AA1,0.1,m,Integrated,1,1,WPCL_L-517-13MCY_W_CYTOX,L-517-13-1,samplewater,"Mekebri, et al., 2009","Anatoxin-A, Particulate",ug/L,NA,NA,0.05,0.1,ND,SCR,VAC,Scr,Deployed SPATT #1,filter paper,,All samples screened for Anatoxin-A and Microcystin-LF. QAO: verified against method criteria,WQ,SD_Cyano_QAPP_2013,RWQCB9,NA,Water_Grab,33.06097,-117.10625,Not Recorded,NA,Not Applicable,"FieldFiltered, LabFrozen",7/22/2013 0:00,"Mekebri, et al., 2009",10/31/2013,3/7/2014,1,NA,DFW-WPCL,DFW-WPCL,A,,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,,Anatoxin-A,Some review needed,QACode:SCR,NAD83
